MKC, 53.11%, 48.7%, 69.14%, 66.13%
MLM, 53.91%, 53.11%, 67.74%, 63.93%
MMC, 57.31%, 50.9%, 62.12%, 58.52%
MMM, 50.3%, 51.3%, 62.73%, 64.13%
MNST, 55.31%, 60.12%, 66.33%, 65.53%
MO, 52.51%, 52.1%, 63.73%, 68.54%
MOS, 60.12%, 58.72%, 70.14%, 66.13%
MPC, 57.52%, 53.51%, 60.52%, 67.74%
MRK, 52.51%, 56.71%, 66.93%, 64.33%
MRO, 59.12%, 51.5%, 62.12%, 62.53%
MS, 54.31%, 53.91%, 63.93%, 61.92%
MSFT, 51.3%, 48.3%, 52.3%, 50.9%
MSI, 54.51%, 50.1%, 61.32%, 66.93%
MTB, 51.5%, 55.51%, 56.51%, 57.92%
MTD, 55.31%, 49.9%, 55.51%, 62.32%
MU, 56.51%, 55.91%, 60.92%, 61.32%
MYL, 58.12%, 59.52%, 70.54%, 67.13%
NBL, 51.1%, 55.31%, 60.72%, 62.12%
NCLH, 56.51%, 54.31%, 69.34%, 61.52%
NDAQ, 55.51%, 56.11%, 56.51%, 54.31%
NEE, 54.31%, 55.71%, 64.33%, 56.31%
NEM, 55.71%, 54.91%, 67.33%, 61.52%
NFLX, 56.31%, 52.1%, 61.12%, 61.12%
NFX, 57.92%, 58.12%, 68.74%, 73.75%
NI, 55.11%, 53.71%, 68.54%, 62.73%
NKE, 49.3%, 58.12%, 56.11%, 56.31%
NLSN, 50.7%, 60.12%, 66.73%, 63.73%
NOC, 49.9%, 50.1%, 59.52%, 57.52%
NOV, 54.11%, 57.11%, 68.14%, 62.73%
NRG, 54.31%, 52.1%, 67.13%, 66.53%
NSC, 55.31%, 54.51%, 67.94%, 54.71%
NTAP, 52.3%, 54.11%, 62.12%, 62.32%
NTRS, 55.51%, 57.72%, 59.12%, 69.54%
NUE, 53.11%, 54.71%, 68.54%, 64.33%
NVDA, 47.49%, 50.7%, 62.12%, 60.12%
NWL, 56.71%, 49.1%, 64.13%, 60.32%
NWS, 60.32%, 56.91%, 68.74%, 69.34%
NWSA, 54.31%, 52.3%, 69.34%, 59.92%
O, 57.72%, 52.91%, 69.34%, 61.72%
OKE, 58.32%, 56.31%, 65.33%, 60.12%
OMC, 53.91%, 55.91%, 66.73%, 64.93%
ORCL, 53.51%, 54.11%, 68.94%, 70.14%
ORLY, 54.91%, 55.91%, 66.53%, 65.13%
OXY, 60.52%, 54.91%, 62.93%, 60.92%
PAYX, 53.51%, 54.51%, 61.12%, 57.52%
PBCT, 51.1%, 53.51%, 66.53%, 64.73%
PCAR, 55.71%, 58.72%, 67.54%, 58.12%
PCG, 49.7%, 55.71%, 67.13%, 67.33%
PDCO, 53.51%, 54.51%, 63.53%, 70.94%
PEG, 55.31%, 56.71%, 63.53%, 71.54%
PEP, 55.51%, 57.52%, 61.72%, 66.33%
PFE, 54.51%, 52.1%, 65.53%, 68.54%
PFG, 56.11%, 52.91%, 58.12%, 61.92%
PG, 48.7%, 52.51%, 61.32%, 70.54%
PGR, 55.31%, 51.9%, 62.12%, 61.52%
PH, 54.11%, 55.11%, 64.13%, 66.53%
PHM, 54.71%, 56.51%, 64.93%, 63.13%
PKG, 56.11%, 54.71%, 66.53%, 66.73%
PKI, 53.11%, 54.31%, 68.14%, 68.74%
PLD, 48.9%, 52.3%, 68.74%, 65.33%
PM, 58.52%, 54.91%, 67.13%, 66.53%
PNC, 51.9%, 54.11%, 60.52%, 59.52%
PNR, 55.51%, 50.5%, 66.73%, 61.92%
PNW, 55.91%, 50.3%, 69.74%, 64.93%
PPG, 55.31%, 55.91%, 66.33%, 67.94%
PPL, 58.32%, 59.92%, 69.74%, 70.14%
PRGO, 52.71%, 56.51%, 65.73%, 63.13%
PRU, 49.5%, 56.91%, 63.73%, 57.92%
PSA, 51.5%, 58.32%, 69.14%, 61.32%
PSX, 56.31%, 57.52%, 68.14%, 69.94%
PVH, 52.51%, 53.51%, 62.32%, 60.12%
PWR, 46.49%, 60.52%, 64.13%, 60.52%
PX, 58.52%, 54.31%, 64.13%, 61.12%
PXD, 52.3%, 56.51%, 69.34%, 69.94%
QCOM, 51.9%, 53.71%, 67.54%, 63.33%
RCL, 54.31%, 57.52%, 62.12%, 57.92%
RE, 50.3%, 51.3%, 65.93%, 68.34%
REG, 52.91%, 52.1%, 72.75%, 72.14%
REGN, 56.11%, 59.72%, 71.54%, 72.55%
RF, 54.51%, 51.1%, 64.73%, 57.31%
RHI, 52.71%, 53.51%, 64.93%, 64.73%
RHT, 54.31%, 53.91%, 66.93%, 53.71%
RJF, 54.11%, 52.51%, 57.11%, 60.12%
RL, 55.11%, 55.91%, 65.53%, 58.92%
RMD, 51.7%, 56.51%, 64.33%, 59.52%
ROK, 52.51%, 51.1%, 60.92%, 66.93%
ROP, 53.91%, 54.11%, 60.12%, 58.72%
ROST, 51.1%, 54.91%, 58.72%, 65.93%
RRC, 47.7%, 52.91%, 65.33%, 58.12%
RSG, 53.71%, 55.71%, 64.13%, 63.33%
RTN, 53.71%, 52.91%, 61.52%, 55.11%
SBAC, 55.51%, 53.91%, 64.13%, 66.53%
SBUX, 56.31%, 56.91%, 68.14%, 66.33%
SCG, 52.91%, 55.51%, 63.73%, 61.12%
SCHW, 47.49%, 54.11%, 54.51%, 56.31%
SEE, 56.71%, 58.32%, 74.35%, 68.54%
SHW, 50.7%, 57.11%, 60.92%, 69.74%
SIG, 54.91%, 55.31%, 67.74%, 66.93%
SJM, 57.52%, 53.91%, 57.52%, 60.72%
SLB, 54.31%, 54.91%, 62.93%, 65.13%
SLG, 57.92%, 56.11%, 69.14%, 67.33%
SNA, 53.31%, 57.92%, 67.74%, 68.34%
SNPS, 52.51%, 51.9%, 61.32%, 60.52%
SO, 59.32%, 57.31%, 73.15%, 73.75%
SPG, 54.31%, 57.72%, 66.53%, 64.93%
SPGI, 53.11%, 51.9%, 59.72%, 63.53%
SRCL, 54.71%, 52.91%, 58.72%, 65.73%
SRE, 56.91%, 57.52%, 75.75%, 73.15%
STI, 49.5%, 54.11%, 65.73%, 62.32%
STT, 53.51%, 51.7%, 60.32%, 62.12%
STX, 52.51%, 48.5%, 62.53%, 69.54%
STZ, 54.91%, 54.91%, 62.12%, 60.52%
SWK, 56.11%, 52.91%, 61.92%, 60.92%
SWKS, 53.51%, 57.72%, 71.34%, 62.73%
SYK, 52.3%, 51.7%, 61.72%, 61.52%
SYMC, 55.31%, 49.9%, 64.33%, 58.92%
SYY, 54.11%, 55.91%, 59.92%, 60.52%
T, 59.52%, 59.92%, 65.93%, 61.72%
TAP, 56.11%, 54.11%, 66.93%, 65.53%
TDG, 52.51%, 56.51%, 65.13%, 61.72%
TEL, 52.71%, 56.31%, 63.33%, 63.33%
TGT, 59.12%, 59.32%, 66.93%, 66.73%
TIF, 51.1%, 48.9%, 67.94%, 69.94%
TJX, 53.51%, 54.31%, 68.14%, 65.33%
TMK, 53.31%, 54.11%, 58.32%, 66.13%
TMO, 56.31%, 56.31%, 64.13%, 65.93%
TPR, 56.31%, 57.52%, 65.33%, 61.12%
TRIP, 54.71%, 58.92%, 62.53%, 66.93%
TROW, 55.11%, 55.51%, 62.93%, 60.52%
TRV, 51.7%, 51.7%, 54.11%, 60.92%
TSCO, 53.71%, 52.3%, 62.32%, 66.93%
TSN, 53.71%, 59.92%, 64.53%, 67.33%
TSS, 55.91%, 54.31%, 65.93%, 52.1%
TXN, 54.51%, 52.71%, 63.73%, 61.92%
TXT, 54.31%, 57.72%, 65.93%, 69.14%
UAA, 49.9%, 57.72%, 58.12%, 52.91%
UAL, 55.31%, 57.92%, 69.74%, 70.74%
UDR, 57.52%, 56.11%, 73.35%, 69.74%
UHS, 54.51%, 61.92%, 73.55%, 65.13%
ULTA, 53.11%, 52.71%, 61.52%, 64.53%
UNH, 56.51%, 53.51%, 60.92%, 61.52%
UNM, 57.72%, 58.92%, 62.12%, 55.91%
UNP, 53.31%, 50.7%, 64.13%, 63.33%
UPS, 51.1%, 56.51%, 64.53%, 62.32%
URI, 50.1%, 53.31%, 69.74%, 57.72%
USB, 52.1%, 51.5%, 66.73%, 62.73%
UTX, 55.71%, 52.71%, 60.92%, 61.12%
V, 49.9%, 48.9%, 58.92%, 58.12%
VAR, 52.1%, 53.71%, 57.92%, 65.53%
VFC, 53.31%, 59.12%, 58.92%, 63.93%
VIAB, 52.3%, 51.3%, 60.12%, 67.94%
VLO, 53.71%, 54.11%, 67.33%, 62.12%
VMC, 56.91%, 56.91%, 69.54%, 64.93%
VNO, 56.31%, 55.71%, 71.74%, 72.14%
VRSK, 50.1%, 53.71%, 64.93%, 59.92%
VRSN, 51.9%, 57.31%, 61.92%, 61.12%
VRTX, 56.11%, 57.72%, 66.53%, 69.54%
VTR, 49.1%, 53.11%, 67.74%, 62.73%
VZ, 57.92%, 59.52%, 69.74%, 63.93%
WAT, 48.9%, 53.51%, 64.13%, 61.72%
WBA, 56.71%, 57.11%, 67.94%, 66.33%
WDC, 53.71%, 54.91%, 67.94%, 60.92%
WEC, 55.31%, 54.11%, 61.52%, 68.54%
WFC, 51.1%, 51.1%, 60.92%, 63.13%
WHR, 54.11%, 58.92%, 68.34%, 71.94%
WLTW, 53.91%, 53.71%, 66.33%, 67.33%
WM, 53.51%, 56.11%, 55.31%, 58.72%
WMB, 50.7%, 57.31%, 62.53%, 59.32%
WMT, 51.5%, 51.7%, 57.92%, 58.72%
WU, 57.52%, 58.12%, 72.75%, 67.54%
WY, 57.52%, 51.7%, 68.94%, 60.72%
WYNN, 56.91%, 53.51%, 61.32%, 58.32%
XEC, 57.72%, 55.51%, 72.75%, 70.54%
XEL, 54.91%, 54.11%, 64.53%, 69.14%
XL, 57.11%, 55.51%, 64.93%, 63.13%
XLNX, 55.11%, 54.31%, 60.72%, 61.12%
XOM, 57.92%, 59.92%, 58.12%, 64.33%
XRAY, 58.12%, 55.91%, 69.74%, 67.74%
XRX, 59.12%, 56.31%, 72.95%, 73.75%
XYL, 52.51%, 55.31%, 61.92%, 59.72%
YUM, 53.91%, 52.91%, 62.32%, 62.73%
ZBH, 53.71%, 58.32%, 70.94%, 69.94%
ZION, 50.5%, 49.1%, 65.33%, 64.33%
ZTS, 50.3%, 49.9%, 63.33%, 61.12%
^BSESN, 55.11%, 60.52%, 64.93%, 65.73%
^DJI, 57.52%, 58.72%, 69.74%, 68.54%
^FTSE, 63.33%, 61.72%, 78.76%, 78.16%
^GSPC, 62.32%, 60.52%, 64.93%, 66.53%
^HSI, 52.3%, 56.51%, 56.11%, 59.32%
^IXIC, 50.1%, 57.72%, 59.72%, 61.92%
^N225, 50.5%, 51.5%, 57.52%, 57.92%
